review_id,app_id,review_text,label
136843312,1364020,Fun game and great gunplay. unfortunately you get matchmaking pairing you up with a ton of high ping out of country players and joining mid game results in a loss to your career if youre already down 0-3 and lose lol. How am i supposed to come back from that. It will count a loss even if its in the last 12 seconds of the game lol. SO def needs improvement but still fun and cosmetics pose a fun grind.,1
136843248,1364020,I joined a game that was 0-3 then instantly lost and counted towards my W/L record even tho i never physically loaded into the game,0
136843740,1651560,"Slightly reminiscent of old school Settlers.  For whats available in the game it plays nicely, has definite style points and the vibe down, but is very light on content.  Both in game and through the road map it is disclosed what is in the pipeline.  As is, expect about 10 hours of content.\n\nWill recommend based on the groundwork that is available now and based on what is planned.  It is a very chill and has that feels good vibe without being completely without thought.",1
136843725,1651560,LOVE IT!!.. thanks devs for such a awesome and soothing game.,1
136844409,1183800,"It's a no.... I tried... but it's a simple shallow game of X com. Replay-ability is meh..........there is no joy in the rouge lite feature and more of frustrations with limited types of crafting and no choices for characters to choose and customize their weapons. Everything is fixed...... \n\n I would recommend the devs to learn some success from \""The Last Spell\"" in character customization and the many types of perks that keeps players engaged. Having this would be a hit and a game to enjoy with the difficulty.",0
136844286,1183800,"I've only played a couple of hours so far. So far, so good. It uses a good mixture of mechanics from various different games. \n\nYou can definitely tell the passion that the developer had for the game and the genre.",1
136843767,1183800,This is one of those gems that come out of nowhere. The tension on the combat mimics the best of XCOM missions. The management aspect is great. The unlocks through achievement is perfect and gets you a great sense of progression. The resource management that gives you tough choices is very well thought out. The only weird thing about this game is that it's too cheap. It's a weird thing to say since I'm paying very little for a ton of fun but It might scare away people that might think a game that is this cheap has no business being any good. I really hope the low price attracts more people to play this and it more than compensates the low price because the people (person?) behind this game deserves all the success!,1
136843764,1183800,For those familiar with the XCOM series this will be a quick game to pick up. It has all the elements of a great game. The idea is straightforward and the execution of the game elements are flawless. I will be spending many more hours  in Shardpunk: Verminfall,1
136844347,1797630,"Let's be clear, this not an awful game. It just fell short of what it could be. While the demo promised a mother-like rpg with poker instead of combat, the game feels more linear than I would have imagined. I'm a few hours in so far and am disappointed but overall enjoy the game. It's gotten a lot of Visual Novel comparison mostly because it's kind of like danganropa, but also because of its linearity and heavy diialogue.\n\nThe Dialogue is decent though overall and if you accept it for what it is you'll have a good time, but there are problems. For one, the poker is too easy, it may get harder later but it definitely leans into accessibility for everyone rather than lending itself to people who love poker. That being said, it totally is too niche for people who don't like poker. If you want to fight bat's in caves, this game will not scratch the itch.\n\nThe non poker games are fun, but the character says it himself, something like \""I came here to play poker, not lose money\"". Poker naturally lends itself to grinding through difficult and tight situations to get better and play against better opponents, this game decided instead to use poker in lieu of combat. They could be playing chess, the poker part is mostly irrelevant when it comes to the storyline\n\nIt all feels so over the top, like the cool magician poker rpg spiraled into something else which is fun but ultimately not the poker rpg I was hoping for. Its hard to recommend this to either people who want a poker game or people who want an rpg, but if you don't mind that it doesn't do either as well as it could, then this might work for you. I think there is potential for greatness and I wish the dev success in their future games.",0
136844307,2329130,Pretty good if a bit short,1
136844997,1922010,Very good base for launch. Gameplay is butter smooth. TTK is right on point. Pistols are not garbage. A lot of detail in the maps. No major bugs. I have super high hopes of the future of this title.,1
136844658,1922010,AWESOME,1
136843638,1922010,Polished,1
136844324,2211410,"The graphics in RivenWorld are breathtaking, with attention paid to every detail in the game world. The music and sound effects immerse you in the game's atmosphere. The gameplay is engaging and challenging, with a balanced mix of strategy and action.   RivenWorld: The First Era is a fantastic game.",1
136843995,2211410,"This game is worth the time and money! It mixes several genera that is well balanced. While there are some bugs currently in the game, the devs are active and responsive in addressing them quickly. This game for being out less than a week is a industry changer. As the improvements and additional in game content gets added this game will be one that is atop of the charts. Even in its current state this game is defining a new precedent of what a quality game should be. \n\nDo yourself a favor and get in early as this game is set to explode! Well worth the money spent.",1
